date,Region,Municipality,cases,deaths
01/07/2020,Central,Cetinje,0,0
01/07/2020,Central,Danilovgrad,0,0
01/07/2020,Central,Niksic,0,0
01/07/2020,Central,Tuzi,0,0
01/07/2020,Costal,Bar,0,0
01/07/2020,Costal,Budva,0,0
01/07/2020,Costal,Herceg Novi,0,0
01/07/2020,Costal,Kotor,0,0
01/07/2020,Costal,Tivat,0,0
01/07/2020,Costal,Ulcinj,0,0
01/07/2020,Northern,Andrijevica,0,0
01/07/2020,Northern,Berane,0,0
01/07/2020,Northern,Bijelo Polje,0,0
01/07/2020,Northern,Gusinje,0,0
01/07/2020,Northern,Kolasin,0,0
01/07/2020,Northern,Mojkovac,0,0
01/07/2020,Northern,Petnjica,0,0
01/07/2020,Northern,Plav,0,0
01/07/2020,Northern,Pluzine,0,0
01/07/2020,Northern,Pljevlja,0,0
01/07/2020,Northern,Rozaje,0,0
01/07/2020,Northern,Savnik,0,0
01/07/2020,Northern,Zabljak,0,0
02/07/2020,Central,Podgorica,0,0
02/07/2020,Central,Cetinje,0,0
02/07/2020,Central,Danilovgrad,0,0
02/07/2020,Central,Niksic,0,0
02/07/2020,Central,Tuzi,0,0
02/07/2020,Costal,Bar,0,0
02/07/2020,Costal,Budva,0,0
02/07/2020,Costal,Herceg Novi,0,0
02/07/2020,Costal,Kotor,0,0
02/07/2020,Costal,Tivat,0,0
02/07/2020,Costal,Ulcinj,0,0
02/07/2020,Northern,Andrijevica,0,0
02/07/2020,Northern,Berane,0,0
02/07/2020,Northern,Bijelo Polje,0,0
02/07/2020,Northern,Gusinje,0,0
02/07/2020,Northern,Kolasin,0,0
02/07/2020,Northern,Mojkovac,0,0
02/07/2020,Northern,Petnjica,0,0
02/07/2020,Northern,Plav,0,0
02/07/2020,Northern,Pluzine,0,0
02/07/2020,Northern,Pljevlja,0,0
02/07/2020,Northern,Rozaje,0,0
02/07/2020,Northern,Savnik,0,0
02/07/2020,Northern,Zabljak,0,0
03/07/2020,Central,Podgorica,0,0
03/07/2020,Central,Cetinje,0,0
03/07/2020,Central,Danilovgrad,0,0
03/07/2020,Central,Niksic,0,0
03/07/2020,Central,Tuzi,0,0
03/07/2020,Costal,Bar,0,0
03/07/2020,Costal,Budva,0,0
03/07/2020,Costal,Herceg Novi,0,0
03/07/2020,Costal,Kotor,0,0
03/07/2020,Costal,Tivat,0,0
03/07/2020,Costal,Ulcinj,0,0
03/07/2020,Northern,Andrijevica,0,0
03/07/2020,Northern,Berane,0,0
03/07/2020,Northern,Bijelo Polje,0,0
03/07/2020,Northern,Gusinje,0,0
03/07/2020,Northern,Kolasin,0,0
03/07/2020,Northern,Mojkovac,0,0
03/07/2020,Northern,Petnjica,0,0
03/07/2020,Northern,Plav,0,0
03/07/2020,Northern,Pluzine,0,0
03/07/2020,Northern,Pljevlja,0,0
03/07/2020,Northern,Rozaje,0,0
03/07/2020,Northern,Savnik,0,0
03/07/2020,Northern,Zabljak,0,0
04/07/2020,Central,Podgorica,0,0
04/07/2020,Central,Cetinje,0,0
04/07/2020,Central,Danilovgrad,0,0
04/07/2020,Central,Niksic,0,0
04/07/2020,Central,Tuzi,0,0
04/07/2020,Costal,Bar,0,0
04/07/2020,Costal,Budva,0,0
04/07/2020,Costal,Herceg Novi,0,0
04/07/2020,Costal,Kotor,0,0
04/07/2020,Costal,Tivat,0,0
04/07/2020,Costal,Ulcinj,0,0
04/07/2020,Northern,Andrijevica,0,0
04/07/2020,Northern,Berane,0,0
04/07/2020,Northern,Bijelo Polje,0,0
04/07/2020,Northern,Gusinje,0,0
04/07/2020,Northern,Kolasin,0,0
04/07/2020,Northern,Mojkovac,0,0
04/07/2020,Northern,Petnjica,0,0
04/07/2020,Northern,Plav,0,0
04/07/2020,Northern,Pluzine,0,0
04/07/2020,Northern,Pljevlja,0,0
04/07/2020,Northern,Rozaje,0,0
04/07/2020,Northern,Savnik,0,0
04/07/2020,Northern,Zabljak,0,0
05/07/2020,Central,Podgorica,0,0
05/07/2020,Central,Cetinje,0,0
05/07/2020,Central,Danilovgrad,0,0
05/07/2020,Central,Niksic,0,0
05/07/2020,Central,Tuzi,0,0
05/07/2020,Costal,Bar,0,0
05/07/2020,Costal,Budva,0,0
05/07/2020,Costal,Herceg Novi,0,0
05/07/2020,Costal,Kotor,0,0
05/07/2020,Costal,Tivat,0,0
05/07/2020,Costal,Ulcinj,0,0
05/07/2020,Northern,Andrijevica,0,0
05/07/2020,Northern,Berane,0,0
05/07/2020,Northern,Bijelo Polje,0,0
05/07/2020,Northern,Gusinje,0,0
05/07/2020,Northern,Kolasin,0,0
05/07/2020,Northern,Mojkovac,0,0
05/07/2020,Northern,Petnjica,0,0
05/07/2020,Northern,Plav,0,0
05/07/2020,Northern,Pluzine,0,0
05/07/2020,Northern,Pljevlja,0,0
05/07/2020,Northern,Rozaje,0,0
05/07/2020,Northern,Savnik,0,0
05/07/2020,Northern,Zabljak,0,0
06/07/2020,Central,Podgorica,0,0
06/07/2020,Central,Cetinje,0,0
06/07/2020,Central,Danilovgrad,0,0
06/07/2020,Central,Niksic,0,0
06/07/2020,Central,Tuzi,0,0
06/07/2020,Costal,Bar,0,0
06/07/2020,Costal,Budva,0,0
06/07/2020,Costal,Herceg Novi,0,0
06/07/2020,Costal,Kotor,0,0
06/07/2020,Costal,Tivat,0,0
06/07/2020,Costal,Ulcinj,0,0
06/07/2020,Northern,Andrijevica,0,0
06/07/2020,Northern,Berane,0,0
06/07/2020,Northern,Bijelo Polje,0,0
06/07/2020,Northern,Gusinje,0,0
06/07/2020,Northern,Kolasin,0,0
06/07/2020,Northern,Mojkovac,0,0
06/07/2020,Northern,Petnjica,0,0
06/07/2020,Northern,Plav,0,0
06/07/2020,Northern,Pluzine,0,0
06/07/2020,Northern,Pljevlja,0,0
06/07/2020,Northern,Rozaje,0,0
06/07/2020,Northern,Savnik,0,0
06/07/2020,Northern,Zabljak,0,0
07/07/2020,Central,Podgorica,0,0
07/07/2020,Central,Cetinje,0,0
07/07/2020,Central,Danilovgrad,0,0
07/07/2020,Central,Niksic,0,0
07/07/2020,Central,Tuzi,0,0
07/07/2020,Costal,Bar,0,0
07/07/2020,Costal,Budva,0,0
07/07/2020,Costal,Herceg Novi,0,0
07/07/2020,Costal,Kotor,0,0
07/07/2020,Costal,Tivat,0,0
07/07/2020,Costal,Ulcinj,0,0
07/07/2020,Northern,Andrijevica,0,0
07/07/2020,Northern,Berane,0,0
07/07/2020,Northern,Bijelo Polje,0,0
07/07/2020,Northern,Gusinje,0,0
07/07/2020,Northern,Kolasin,0,0
07/07/2020,Northern,Mojkovac,0,0
07/07/2020,Northern,Petnjica,0,0
07/07/2020,Northern,Plav,0,0
07/07/2020,Northern,Pluzine,0,0
07/07/2020,Northern,Pljevlja,0,0
07/07/2020,Northern,Rozaje,0,0
07/07/2020,Northern,Savnik,0,0
07/07/2020,Northern,Zabljak,0,0
08/07/2020,Central,Podgorica,0,0
08/07/2020,Central,Cetinje,0,0
08/07/2020,Central,Danilovgrad,0,0
08/07/2020,Central,Niksic,0,0
08/07/2020,Central,Tuzi,0,0
08/07/2020,Costal,Bar,0,0
08/07/2020,Costal,Budva,0,0
08/07/2020,Costal,Herceg Novi,0,0
08/07/2020,Costal,Kotor,0,0
08/07/2020,Costal,Tivat,0,0
08/07/2020,Costal,Ulcinj,0,0
08/07/2020,Northern,Andrijevica,0,0
08/07/2020,Northern,Berane,0,0
08/07/2020,Northern,Bijelo Polje,0,0
08/07/2020,Northern,Gusinje,0,0
08/07/2020,Northern,Kolasin,0,0
08/07/2020,Northern,Mojkovac,0,0
08/07/2020,Northern,Petnjica,0,0
08/07/2020,Northern,Plav,0,0
08/07/2020,Northern,Pluzine,0,0
08/07/2020,Northern,Pljevlja,0,0
08/07/2020,Northern,Rozaje,0,0
08/07/2020,Northern,Savnik,0,0
08/07/2020,Northern,Zabljak,0,0
09/07/2020,Central,Podgorica,0,0
09/07/2020,Central,Cetinje,0,0
09/07/2020,Central,Danilovgrad,0,0
09/07/2020,Central,Niksic,0,0
09/07/2020,Central,Tuzi,0,0
09/07/2020,Costal,Bar,0,0
09/07/2020,Costal,Budva,0,0
09/07/2020,Costal,Herceg Novi,0,0
09/07/2020,Costal,Kotor,0,0
09/07/2020,Costal,Tivat,0,0
09/07/2020,Costal,Ulcinj,0,0
09/07/2020,Northern,Andrijevica,0,0
09/07/2020,Northern,Berane,0,0
09/07/2020,Northern,Bijelo Polje,0,0
09/07/2020,Northern,Gusinje,0,0
09/07/2020,Northern,Kolasin,0,0
09/07/2020,Northern,Mojkovac,0,0
09/07/2020,Northern,Petnjica,0,0
09/07/2020,Northern,Plav,0,0
09/07/2020,Northern,Pluzine,0,0
09/07/2020,Northern,Pljevlja,0,0
09/07/2020,Northern,Rozaje,0,0
09/07/2020,Northern,Savnik,0,0
09/07/2020,Northern,Zabljak,0,0
10/07/2020,Central,Podgorica,0,0
10/07/2020,Central,Cetinje,0,0
10/07/2020,Central,Danilovgrad,0,0
10/07/2020,Central,Niksic,0,0
10/07/2020,Central,Tuzi,0,0
10/07/2020,Costal,Bar,0,0
10/07/2020,Costal,Budva,0,0
10/07/2020,Costal,Herceg Novi,0,0
10/07/2020,Costal,Kotor,0,0
10/07/2020,Costal,Tivat,0,0
10/07/2020,Costal,Ulcinj,0,0
10/07/2020,Northern,Andrijevica,0,0
10/07/2020,Northern,Berane,0,0
10/07/2020,Northern,Bijelo Polje,0,0
10/07/2020,Northern,Gusinje,0,0
10/07/2020,Northern,Kolasin,0,0
10/07/2020,Northern,Mojkovac,0,0
10/07/2020,Northern,Petnjica,0,0
10/07/2020,Northern,Plav,0,0
10/07/2020,Northern,Pluzine,0,0
10/07/2020,Northern,Pljevlja,0,0
10/07/2020,Northern,Rozaje,0,0
10/07/2020,Northern,Savnik,0,0
10/07/2020,Northern,Zabljak,0,0
11/07/2020,Central,Podgorica,0,0
11/07/2020,Central,Cetinje,0,0
11/07/2020,Central,Danilovgrad,0,0
11/07/2020,Central,Niksic,0,0
11/07/2020,Central,Tuzi,0,0
11/07/2020,Costal,Bar,0,0
11/07/2020,Costal,Budva,0,0
11/07/2020,Costal,Herceg Novi,0,0
11/07/2020,Costal,Kotor,0,0
11/07/2020,Costal,Tivat,0,0
11/07/2020,Costal,Ulcinj,0,0
11/07/2020,Northern,Andrijevica,0,0
11/07/2020,Northern,Berane,0,0
11/07/2020,Northern,Bijelo Polje,0,0
11/07/2020,Northern,Gusinje,0,0
11/07/2020,Northern,Kolasin,0,0
11/07/2020,Northern,Mojkovac,0,0
11/07/2020,Northern,Petnjica,0,0
11/07/2020,Northern,Plav,0,0
11/07/2020,Northern,Pluzine,0,0
11/07/2020,Northern,Pljevlja,0,0
11/07/2020,Northern,Rozaje,0,0
11/07/2020,Northern,Savnik,0,0
11/07/2020,Northern,Zabljak,0,0
12/07/2020,Central,Podgorica,0,0
12/07/2020,Central,Cetinje,0,0
12/07/2020,Central,Danilovgrad,0,0
12/07/2020,Central,Niksic,0,0
12/07/2020,Central,Tuzi,0,0
12/07/2020,Costal,Bar,0,0
12/07/2020,Costal,Budva,0,0
12/07/2020,Costal,Herceg Novi,0,0
12/07/2020,Costal,Kotor,0,0
12/07/2020,Costal,Tivat,0,0
12/07/2020,Costal,Ulcinj,0,0
12/07/2020,Northern,Andrijevica,0,0
12/07/2020,Northern,Berane,0,0
12/07/2020,Northern,Bijelo Polje,0,0
12/07/2020,Northern,Gusinje,0,0
12/07/2020,Northern,Kolasin,0,0
12/07/2020,Northern,Mojkovac,0,0
12/07/2020,Northern,Petnjica,0,0
12/07/2020,Northern,Plav,0,0
12/07/2020,Northern,Pluzine,0,0
12/07/2020,Northern,Pljevlja,0,0
12/07/2020,Northern,Rozaje,0,0
12/07/2020,Northern,Savnik,0,0
12/07/2020,Northern,Zabljak,0,0
13/07/2020,Central,Podgorica,0,0
13/07/2020,Central,Cetinje,0,0
13/07/2020,Central,Danilovgrad,0,0
13/07/2020,Central,Niksic,0,0
13/07/2020,Central,Tuzi,0,0
13/07/2020,Costal,Bar,0,0
13/07/2020,Costal,Budva,0,0
13/07/2020,Costal,Herceg Novi,0,0
13/07/2020,Costal,Kotor,0,0
13/07/2020,Costal,Tivat,0,0
13/07/2020,Costal,Ulcinj,0,0
13/07/2020,Northern,Andrijevica,0,0
13/07/2020,Northern,Berane,0,0
13/07/2020,Northern,Bijelo Polje,0,0
13/07/2020,Northern,Gusinje,0,0
13/07/2020,Northern,Kolasin,0,0
13/07/2020,Northern,Mojkovac,0,0
13/07/2020,Northern,Petnjica,0,0
13/07/2020,Northern,Plav,0,0
13/07/2020,Northern,Pluzine,0,0
13/07/2020,Northern,Pljevlja,0,0
13/07/2020,Northern,Rozaje,0,0
13/07/2020,Northern,Savnik,0,0
13/07/2020,Northern,Zabljak,0,0
14/07/2020,Central,Podgorica,46,1
14/07/2020,Central,Cetinje,6,0
14/07/2020,Central,Danilovgrad,0,0
14/07/2020,Central,Niksic,1,0
14/07/2020,Central,Tuzi,0,0
14/07/2020,Costal,Bar,2,1
14/07/2020,Costal,Budva,1,0
14/07/2020,Costal,Herceg Novi,0,0
14/07/2020,Costal,Kotor,4,0
14/07/2020,Costal,Tivat,0,0
14/07/2020,Costal,Ulcinj,0,1
14/07/2020,Northern,Andrijevica,0,0
14/07/2020,Northern,Berane,2,1
14/07/2020,Northern,Bijelo Polje,2,2
14/07/2020,Northern,Gusinje,0,1
14/07/2020,Northern,Kolasin,0,0
14/07/2020,Northern,Mojkovac,0,0
14/07/2020,Northern,Petnjica,0,1
14/07/2020,Northern,Plav,0,1
14/07/2020,Northern,Pluzine,0,0
14/07/2020,Northern,Pljevlja,0,0
14/07/2020,Northern,Rozaje,0,7
14/07/2020,Northern,Savnik,0,0
14/07/2020,Northern,Zabljak,0,0
15/07/2020,Central,Podgorica,48,0
15/07/2020,Central,Cetinje,1,0
15/07/2020,Central,Danilovgrad,0,0
15/07/2020,Central,Niksic,11,0
15/07/2020,Central,Tuzi,0,0
15/07/2020,Costal,Bar,2,0
15/07/2020,Costal,Budva,0,0
15/07/2020,Costal,Herceg Novi,7,0
15/07/2020,Costal,Kotor,2,0
15/07/2020,Costal,Tivat,0,0
15/07/2020,Costal,Ulcinj,0,0
15/07/2020,Northern,Andrijevica,0,0
15/07/2020,Northern,Berane,2,0
15/07/2020,Northern,Bijelo Polje,1,0
15/07/2020,Northern,Gusinje,0,0
15/07/2020,Northern,Kolasin,0,0
15/07/2020,Northern,Mojkovac,0,0
15/07/2020,Northern,Petnjica,0,0
15/07/2020,Northern,Plav,0,0
15/07/2020,Northern,Pluzine,0,0
15/07/2020,Northern,Pljevlja,3,0
15/07/2020,Northern,Rozaje,1,0
15/07/2020,Northern,Savnik,0,0
15/07/2020,Northern,Zabljak,0,0
16/07/2020,Central,Podgorica,24,0
16/07/2020,Central,Cetinje,2,0
16/07/2020,Central,Danilovgrad,0,0
16/07/2020,Central,Niksic,12,0
16/07/2020,Central,Tuzi,0,0
16/07/2020,Costal,Bar,0,0
16/07/2020,Costal,Budva,0,0
16/07/2020,Costal,Herceg Novi,2,0
16/07/2020,Costal,Kotor,3,0
16/07/2020,Costal,Tivat,6,0
16/07/2020,Costal,Ulcinj,0,0
16/07/2020,Northern,Andrijevica,0,0
16/07/2020,Northern,Berane,0,0
16/07/2020,Northern,Bijelo Polje,4,0
16/07/2020,Northern,Gusinje,0,0
16/07/2020,Northern,Kolasin,0,0
16/07/2020,Northern,Mojkovac,0,0
16/07/2020,Northern,Petnjica,0,0
16/07/2020,Northern,Plav,0,0
16/07/2020,Northern,Pluzine,0,0
16/07/2020,Northern,Pljevlja,0,0
16/07/2020,Northern,Rozaje,2,0
16/07/2020,Northern,Savnik,5,0
16/07/2020,Northern,Zabljak,0,0
17/07/2020,Central,Podgorica,28,0
17/07/2020,Central,Cetinje,3,0
17/07/2020,Central,Danilovgrad,1,0
17/07/2020,Central,Niksic,1,0
17/07/2020,Central,Tuzi,1,0
17/07/2020,Costal,Bar,0,0
17/07/2020,Costal,Budva,2,0
17/07/2020,Costal,Herceg Novi,0,0
17/07/2020,Costal,Kotor,2,0
17/07/2020,Costal,Tivat,0,0
17/07/2020,Costal,Ulcinj,0,0
17/07/2020,Northern,Andrijevica,0,0
17/07/2020,Northern,Berane,1,0
17/07/2020,Northern,Bijelo Polje,0,0
17/07/2020,Northern,Gusinje,0,0
17/07/2020,Northern,Kolasin,1,0
17/07/2020,Northern,Mojkovac,0,0
17/07/2020,Northern,Petnjica,0,0
17/07/2020,Northern,Plav,0,0
17/07/2020,Northern,Pluzine,0,0
17/07/2020,Northern,Pljevlja,5,0
17/07/2020,Northern,Rozaje,6,0
17/07/2020,Northern,Savnik,1,0
17/07/2020,Northern,Zabljak,0,0
18/07/2020,Central,Podgorica,16,0
18/07/2020,Central,Cetinje,0,0
18/07/2020,Central,Danilovgrad,1,0
18/07/2020,Central,Niksic,0,0
18/07/2020,Central,Tuzi,0,0
18/07/2020,Costal,Bar,0,0
18/07/2020,Costal,Budva,10,0
18/07/2020,Costal,Herceg Novi,1,0
18/07/2020,Costal,Kotor,1,0
18/07/2020,Costal,Tivat,0,0
18/07/2020,Costal,Ulcinj,0,0
18/07/2020,Northern,Andrijevica,0,0
18/07/2020,Northern,Berane,4,0
18/07/2020,Northern,Bijelo Polje,6,0
18/07/2020,Northern,Gusinje,0,0
18/07/2020,Northern,Kolasin,0,0
18/07/2020,Northern,Mojkovac,0,0
18/07/2020,Northern,Petnjica,0,0
18/07/2020,Northern,Plav,0,0
18/07/2020,Northern,Pluzine,0,0
18/07/2020,Northern,Pljevlja,0,0
18/07/2020,Northern,Rozaje,2,0
18/07/2020,Northern,Savnik,4,0
18/07/2020,Northern,Zabljak,0,0
19/07/2020,Central,Podgorica,0,0
19/07/2020,Central,Cetinje,0,0
19/07/2020,Central,Danilovgrad,0,0
19/07/2020,Central,Niksic,0,0
19/07/2020,Central,Tuzi,0,0
19/07/2020,Costal,Bar,0,0
19/07/2020,Costal,Budva,0,0
19/07/2020,Costal,Herceg Novi,0,0
19/07/2020,Costal,Kotor,0,0
19/07/2020,Costal,Tivat,0,0
19/07/2020,Costal,Ulcinj,0,0
19/07/2020,Northern,Andrijevica,0,0
19/07/2020,Northern,Berane,0,0
19/07/2020,Northern,Bijelo Polje,0,0
19/07/2020,Northern,Gusinje,0,0
19/07/2020,Northern,Kolasin,0,0
19/07/2020,Northern,Mojkovac,0,0
19/07/2020,Northern,Petnjica,0,0
19/07/2020,Northern,Plav,0,0
19/07/2020,Northern,Pluzine,0,0
19/07/2020,Northern,Pljevlja,0,0
19/07/2020,Northern,Rozaje,0,0
19/07/2020,Northern,Savnik,0,0
19/07/2020,Northern,Zabljak,0,0
20/07/2020,Central,Podgorica,37,0
20/07/2020,Central,Cetinje,1,0
20/07/2020,Central,Danilovgrad,0,0
20/07/2020,Central,Niksic,2,0
20/07/2020,Central,Tuzi,0,0
20/07/2020,Costal,Bar,12,0
20/07/2020,Costal,Budva,8,0
20/07/2020,Costal,Herceg Novi,4,0
20/07/2020,Costal,Kotor,11,0
20/07/2020,Costal,Tivat,3,0
20/07/2020,Costal,Ulcinj,1,0
20/07/2020,Northern,Andrijevica,0,0
20/07/2020,Northern,Berane,3,0
20/07/2020,Northern,Bijelo Polje,5,0
20/07/2020,Northern,Gusinje,0,0
20/07/2020,Northern,Kolasin,0,0
20/07/2020,Northern,Mojkovac,0,0
20/07/2020,Northern,Petnjica,0,0
20/07/2020,Northern,Plav,0,0
20/07/2020,Northern,Pluzine,0,0
20/07/2020,Northern,Pljevlja,6,0
20/07/2020,Northern,Rozaje,2,0
20/07/2020,Northern,Savnik,0,0
20/07/2020,Northern,Zabljak,0,0
21/07/2020,Central,Podgorica,36,0
21/07/2020,Central,Cetinje,1,0
21/07/2020,Central,Danilovgrad,0,0
21/07/2020,Central,Niksic,32,0
21/07/2020,Central,Tuzi,0,0
21/07/2020,Costal,Bar,3,0
21/07/2020,Costal,Budva,0,0
21/07/2020,Costal,Herceg Novi,2,0
21/07/2020,Costal,Kotor,1,0
21/07/2020,Costal,Tivat,0,0
21/07/2020,Costal,Ulcinj,0,0
21/07/2020,Northern,Andrijevica,0,0
21/07/2020,Northern,Berane,11,0
21/07/2020,Northern,Bijelo Polje,7,0
21/07/2020,Northern,Gusinje,0,0
21/07/2020,Northern,Kolasin,0,0
21/07/2020,Northern,Mojkovac,0,0
21/07/2020,Northern,Petnjica,0,0
21/07/2020,Northern,Plav,0,0
21/07/2020,Northern,Pluzine,0,0
21/07/2020,Northern,Pljevlja,2,0
21/07/2020,Northern,Rozaje,2,0
21/07/2020,Northern,Savnik,0,0
21/07/2020,Northern,Zabljak,0,0
22/07/2020,Central,Podgorica,21,0
22/07/2020,Central,Cetinje,2,0
22/07/2020,Central,Danilovgrad,0,0
22/07/2020,Central,Niksic,19,0
22/07/2020,Central,Tuzi,0,0
22/07/2020,Costal,Bar,3,0
22/07/2020,Costal,Budva,5,0
22/07/2020,Costal,Herceg Novi,5,0
22/07/2020,Costal,Kotor,6,0
22/07/2020,Costal,Tivat,7,1
22/07/2020,Costal,Ulcinj,1,0
22/07/2020,Northern,Andrijevica,0,0
22/07/2020,Northern,Berane,6,0
22/07/2020,Northern,Bijelo Polje,13,0
22/07/2020,Northern,Gusinje,0,0
22/07/2020,Northern,Kolasin,0,0
22/07/2020,Northern,Mojkovac,2,0
22/07/2020,Northern,Petnjica,0,0
22/07/2020,Northern,Plav,0,0
22/07/2020,Northern,Pluzine,0,0
22/07/2020,Northern,Pljevlja,0,1
22/07/2020,Northern,Rozaje,0,1
22/07/2020,Northern,Savnik,0,0
22/07/2020,Northern,Zabljak,0,1
23/07/2020,Central,Podgorica,61,1
23/07/2020,Central,Cetinje,0,0
23/07/2020,Central,Danilovgrad,1,0
23/07/2020,Central,Niksic,15,0
23/07/2020,Central,Tuzi,0,0
23/07/2020,Costal,Bar,1,0
23/07/2020,Costal,Budva,0,0
23/07/2020,Costal,Herceg Novi,1,0
23/07/2020,Costal,Kotor,10,0
23/07/2020,Costal,Tivat,1,0
23/07/2020,Costal,Ulcinj,1,0
23/07/2020,Northern,Andrijevica,0,0
23/07/2020,Northern,Berane,0,0
23/07/2020,Northern,Bijelo Polje,0,0
23/07/2020,Northern,Gusinje,1,0
23/07/2020,Northern,Kolasin,0,0
23/07/2020,Northern,Mojkovac,0,0
23/07/2020,Northern,Petnjica,0,0
23/07/2020,Northern,Plav,0,0
23/07/2020,Northern,Pluzine,0,0
23/07/2020,Northern,Pljevlja,2,0
23/07/2020,Northern,Rozaje,3,0
23/07/2020,Northern,Savnik,0,0
23/07/2020,Northern,Zabljak,0,0
24/07/2020,Central,Podgorica,39,1
24/07/2020,Central,Cetinje,8,1
24/07/2020,Central,Danilovgrad,0,0
24/07/2020,Central,Niksic,3,0
24/07/2020,Central,Tuzi,2,0
24/07/2020,Costal,Bar,8,0
24/07/2020,Costal,Budva,6,0
24/07/2020,Costal,Herceg Novi,0,0
24/07/2020,Costal,Kotor,0,0
24/07/2020,Costal,Tivat,0,0
24/07/2020,Costal,Ulcinj,2,0
24/07/2020,Northern,Andrijevica,3,0
24/07/2020,Northern,Berane,8,1
24/07/2020,Northern,Bijelo Polje,11,0
24/07/2020,Northern,Gusinje,0,0
24/07/2020,Northern,Kolasin,0,0
24/07/2020,Northern,Mojkovac,0,0
24/07/2020,Northern,Petnjica,0,0
24/07/2020,Northern,Plav,0,0
24/07/2020,Northern,Pluzine,0,0
24/07/2020,Northern,Pljevlja,4,0
24/07/2020,Northern,Rozaje,2,0
24/07/2020,Northern,Savnik,0,0
24/07/2020,Northern,Zabljak,0,0
25/07/2020,Central,Podgorica,42,0
25/07/2020,Central,Cetinje,0,0
25/07/2020,Central,Danilovgrad,0,0
25/07/2020,Central,Niksic,6,0
25/07/2020,Central,Tuzi,0,0
25/07/2020,Costal,Bar,5,0
25/07/2020,Costal,Budva,0,0
25/07/2020,Costal,Herceg Novi,1,0
25/07/2020,Costal,Kotor,0,0
25/07/2020,Costal,Tivat,4,0
25/07/2020,Costal,Ulcinj,1,0
25/07/2020,Northern,Andrijevica,0,0
25/07/2020,Northern,Berane,7,0
25/07/2020,Northern,Bijelo Polje,12,0
25/07/2020,Northern,Gusinje,0,0
25/07/2020,Northern,Kolasin,0,0
25/07/2020,Northern,Mojkovac,0,0
25/07/2020,Northern,Petnjica,0,0
25/07/2020,Northern,Plav,0,0
25/07/2020,Northern,Pluzine,0,0
25/07/2020,Northern,Pljevlja,2,0
25/07/2020,Northern,Rozaje,2,0
25/07/2020,Northern,Savnik,0,0
25/07/2020,Northern,Zabljak,0,0
26/07/2020,Central,Podgorica,16,0
26/07/2020,Central,Cetinje,4,0
26/07/2020,Central,Danilovgrad,0,0
26/07/2020,Central,Niksic,11,0
26/07/2020,Central,Tuzi,0,0
26/07/2020,Costal,Bar,6,0
26/07/2020,Costal,Budva,4,0
26/07/2020,Costal,Herceg Novi,0,0
26/07/2020,Costal,Kotor,3,0
26/07/2020,Costal,Tivat,1,0
26/07/2020,Costal,Ulcinj,1,0
26/07/2020,Northern,Andrijevica,2,0
26/07/2020,Northern,Berane,3,0
26/07/2020,Northern,Bijelo Polje,1,0
26/07/2020,Northern,Gusinje,0,0
26/07/2020,Northern,Kolasin,0,0
26/07/2020,Northern,Mojkovac,0,0
26/07/2020,Northern,Petnjica,0,0
26/07/2020,Northern,Plav,0,0
26/07/2020,Northern,Pluzine,0,0
26/07/2020,Northern,Pljevlja,0,0
26/07/2020,Northern,Rozaje,3,0
26/07/2020,Northern,Savnik,0,0
26/07/2020,Northern,Zabljak,0,0
27/07/2020,Central,Podgorica,39,1
27/07/2020,Central,Cetinje,0,0
27/07/2020,Central,Danilovgrad,0,0
27/07/2020,Central,Niksic,25,0
27/07/2020,Central,Tuzi,0,0
27/07/2020,Costal,Bar,3,0
27/07/2020,Costal,Budva,1,0
27/07/2020,Costal,Herceg Novi,2,1
27/07/2020,Costal,Kotor,4,0
27/07/2020,Costal,Tivat,2,0
27/07/2020,Costal,Ulcinj,0,0
27/07/2020,Northern,Andrijevica,1,0
27/07/2020,Northern,Berane,2,0
27/07/2020,Northern,Bijelo Polje,6,0
27/07/2020,Northern,Gusinje,0,0
27/07/2020,Northern,Kolasin,0,0
27/07/2020,Northern,Mojkovac,1,0
27/07/2020,Northern,Petnjica,0,0
27/07/2020,Northern,Plav,0,0
27/07/2020,Northern,Pluzine,1,0
27/07/2020,Northern,Pljevlja,2,0
27/07/2020,Northern,Rozaje,0,0
27/07/2020,Northern,Savnik,0,0
27/07/2020,Northern,Zabljak,0,0
28/07/2020,Central,Podgorica,22,0
28/07/2020,Central,Cetinje,6,0
28/07/2020,Central,Danilovgrad,1,0
28/07/2020,Central,Niksic,3,0
28/07/2020,Central,Tuzi,0,0
28/07/2020,Costal,Bar,3,0
28/07/2020,Costal,Budva,0,0
28/07/2020,Costal,Herceg Novi,0,0
28/07/2020,Costal,Kotor,3,0
28/07/2020,Costal,Tivat,3,0
28/07/2020,Costal,Ulcinj,0,0
28/07/2020,Northern,Andrijevica,2,0
28/07/2020,Northern,Berane,5,0
28/07/2020,Northern,Bijelo Polje,2,0
28/07/2020,Northern,Gusinje,0,0
28/07/2020,Northern,Kolasin,1,0
28/07/2020,Northern,Mojkovac,0,0
28/07/2020,Northern,Petnjica,0,0
28/07/2020,Northern,Plav,0,0
28/07/2020,Northern,Pluzine,0,0
28/07/2020,Northern,Pljevlja,5,0
28/07/2020,Northern,Rozaje,0,0
28/07/2020,Northern,Savnik,0,0
28/07/2020,Northern,Zabljak,0,0
29/07/2020,Central,Podgorica,20,0
29/07/2020,Central,Cetinje,0,0
